hotel_name,location,wrote,rating,title,comment
Hyatt Centric Montevideo,rosario,November 2019,5,PERFECTO,"La ubicación es perfecta para lo que quieras hacer. La vista a la playa, caminar por la Rampla. El desayuno muy completo, el gimnasio, la piscina todo estuvo muy bien. La amabilidad del personal es sorprendente."
Hyatt Centric Montevideo,rosario,November 2019,4,Buen Hotel,"Todo funciona acorde a lo esperable. Tener en cuenta que los ascensores solamente te llevan a tu piso si presentas tu tarjeta en el lector de color negro. Lo mismo en el piso inferior, donde se encuentran piscina y gym."
Hyatt Centric Montevideo,rosario,November 2019,4,Preciosa Vista,"Excelente ubicación del hotel. con muy bonita vista al rio, habitaciones amplias, cómodas y limpias, servicio de desayuno variado y rico. Gimnasio y SPA con buenos equipos, disponibles y climatización buena"
Hyatt Centric Montevideo,rosario,November 2019,2,Buen hotel mal servicio,"No hay nada que resaltar con el servicio al huésped. El servicio a la habitación no funciona, nunca nos atendieron. Problemas con el televisor. El desayuno esta bien pero cansa al segundo día. Realmente muy por debajo de las expectativas"
Hyatt Centric Montevideo,"Buenos Aires, Argentina",December 2018,5,Excelente hotel en el centro de Montevideo,"Reservé una habitación por una noche, por el cumpleaéos de mi marido, y nos hicieron un upgrade dándonos una habitación con vista al río. El restaurante del hotel muy bueno. Comoda excelente, el servicio bueno"
Hyatt Centric Montevideo,"Buenos Aires, Argentina",November 2019,1,Experiencia,"En general instalaciones bien. Todo dentro de lo normal, la recepción, necesidades generales bien. El único y gran problema es el servicio de restaurante/bar que fue pésimo. Durante la semana 4 de 5 días una pesima atención, olvidaban los pedidos, falta de organización, preferencia hacia algunos huéspedes, errores en la entrega de los platos, falta de insumos, espera de 1 a 2 horas para la entrada y el plato fuerte ni lo cuento. Si de por ahí van pidan ser atendido por Nicolás un chico excelente, amable, alguien que demuestra que Ama su trabajo. Sin el en ese restaurante creo todo se desbordaba."
Hyatt Centric Montevideo,"Buenos Aires, Argentina",November 2019,5,Sentirse como en casa,Quiero recalcar la atención de todo el personal del hotel. Lo hacen sentir a uno como en casa. El hotel está muy bien decorado. Habitaciones muy cómodas. El desayuno muy completo. Muy recomendable en todo sentido.
Hyatt Centric Montevideo,"Buenos Aires, Argentina",October 2019,4,Excelente ubicación y ambiente agradable,"El hotel está en una ubicación inmejorable, frente a la rambla de Pocitos. Es nuevo y está bien mantenido. Las habitaciones son silenciosas y de espacio amplio. Es una excelente opción para viajes de negocios y estadías de turista en pareja."
Hyatt Centric Montevideo,"Buenos Aires, Argentina",October 2019,4,Personal muy amable,"El servicio del personal es.impecable. no recuerdo el nombre del chico, pero está en la recepción en su gafete dice futbol e historia. Me hizo unas recomendaciones muy buenas y siempre me atendió con una sonrisa."
Hyatt Centric Montevideo,"Punta Cana, Dominican Republic",October 2019,1,No vuelvo más,"aniversario de matrimonio Hyatt me lo expropió... ningún aviso de la retroacciones del país en el momento, no les importa sus huéspedes que es lo que uno piensa al trabajar en turismo pero nos equivocamos de hotel, pensamos que por el nombre no pasaríamos malos ratos y es lo peor, No les importan los turistas, cambiaremos de hotel vamos a ver si todo cambia... hotel Hyatt debe ser pensión no hotel por lo menos en Montevideo"
Hyatt Centric Montevideo,"Punta Cana, Dominican Republic",October 2019,2,Esperaba más y obtuve menos.,"Esperaba mucho más. Y obtuve mucho menos. Excepciones fue la cena y la recepcionista Valentina. El restaurante muy bueno. El acceso a la piscina peligroso, al viejo estilo de caños, personas de la tercera edad no ingresaban."
Hyatt Centric Montevideo,"Punta Cana, Dominican Republic",October 2019,5,Muy buen hotel,"Muy buena ubicación. Es lindo, hambientación y decorado agradable y moderno, es limpio. El personal es muy amable, son atentos. Es accesible para discapcitados en silla de ruedas. La cama anexa es comoda."
Hyatt Centric Montevideo,"Punta Cana, Dominican Republic",October 2019,5,Mi estadía por una noche,"Hotel muy cómo, bien ubicado y sobre todo una excelente atención del personal. Es mi elección por lejos para mis estadías en Montevideo. Altamente recomendable por todos sus servicios y actualmente con una relación precio calidad excelente."
Hyatt Centric Montevideo,"Punta Cana, Dominican Republic",October 2019,5,Muy recomendable !!,"Solo pasé una noche ya que estuve allí por trabajo. Solo ver la ambientación en la entrada del hotel es hermoso y las instalaciones son increibles. La habitación es muy espaciosa y conforable con todas las comodidades para poder trabajar cómodamente y pese a esar ubicada justo al lado del elevador no escuché ningún ruido !!. El ambiente es cálido y relajado y su personal es muy amable. Lo único que faltaría, aunque es un detalle, es tener todos los conectores de electricidad en el escritorio; yo soy de Argentina y los enchufes que nosotros utilizamos no estaban contemplados asi que tuve que usar un adaptador; fuera de este detalle claramente voy a seguir alojandome alli!!"
Hyatt Centric Montevideo,"Buenos Aires, Argentina",October 2019,4,AGRADABLE Y AMIGABLE,El hotel cuenta con espacios comunes muy agradables y está ubicado en un punto intermedio entre la cuiudad vieja y Carrasco. La habitación es muy confortable y cuenta con un amoblamiento moderno. La variedad de productos del desayuno es muy amplia y de buena calidad.
Hyatt Centric Montevideo,"Buenos Aires, Argentina",September 2019,5,Excelente servicio y hospitalidad,"Los empleados del Hotel son muy amables, siempre estan pendientes de tus necesidades, me hospedé cerca de 50 Días y me trataron genial, no tengo queja alguna. Lo recomiendo con seguridad, las instalaciones son agradables"
Hyatt Centric Montevideo,"Buenos Aires, Argentina",September 2019,4,Excelente ubicacion y muy buen servicio,Super bien ubicado sobre la playa de pocitos. Vista espectacular al mar y vista igual muy buena en las habitaciones de atras. Atencion muy buena en general. Equipo joven per con buena vocacion de servicio. Muy buenas instalaciones. Muy recomendable.
Hyatt Centric Montevideo,"Buenos Aires, Argentina",September 2019,5,excelente estadía,"muy cómodas instalaciones, desayuno excelente y completo, ideal para viaje de trabajo, habitación bien equipada, excelente ubicación en el Barrio de Pocitos, bares restaurants y shopping accesibles caminando"
Hyatt Centric Montevideo,"Buenos Aires, Argentina",September 2019,5,Excelencia,"Excelente desde todo punto de vista. El personal capacitado y educado. La gastronomía riquísima. La habitación impecable, confortable y muy linda. La piscina climatizada y el gimnasio perfectos para los momentos de relax. La vista y el lugar sobre la rambla lo hacen inigualable. Lo recomiendo! garantiza su estadía en Montevideo!"
Hyatt Centric Montevideo,"Buenos Aires, Argentina",August 2019,5,Impecable,"Nos alojamos con amigas un fin de semana de agosto. Desde la llegada hasta la partida un placer estar alojadas. La vista y la ubicación es impecable, frente a la rambla. La construcción es muy moderna, con una fusión de estilos muy cool. Pudimos comer una noche en el bar que realmente nos encantó su comida, el resto estába cerrado debido a que estaba la fiesta de la nostalgia. El desayuno súper completo y a nivel internacional. La habitacione comodisima con una deco acorde al nivel del hotel y la vista frente al mar es impagable. La calidad humana como siempre es un placer como en todo Uruguay, desde Valentina, Emiliano, Andres y Macarena nos han recibido de maravillas y estamos muy agradecidas! Volveremos sin dudar y altamente recomendable."
Hyatt Centric Montevideo,"Buenos Aires, Argentina",August 2019,5,La mejor atención!,"Macarena, Valentina, Emiliano, Andres...y tantas otras personas de quienes no tome nota de sus nombres. Todos cálidos, atentos, generosos para dar servicio, humildes para recibir halagos. Así da gusto! Gracias por hacernos sentir que con voluntad y buena predisposición todo es posible!"
Hyatt Centric Montevideo,"Buenos Aires, Argentina",September 2019,5,hermoso hotel,podrian incluir en el precio el desayuno. El hotel es hermoso. La ubicacion es perfecta. Las habitaciones son muy amplias. El servicio y atencion del personal es perfecta. Son muy amables y muy bien predispuestos. Las chicas de la recepcion son muy amables y educadas y muy serviciales
Hyatt Centric Montevideo,"Buenos Aires, Argentina",August 2019,5,Jovial y amable,"Nuestra estadía fue breve, y volveríamos con gusto. El personal es muy amable y las instalaciones confortables y coloridas, con un delicado equilibrio de alegre juventud y noble tradición. Es un hotel diferente, que te sorprende en cada detalle. Lo mejor: sin dudas, el staff del personal: adorable. Muy recomendado!"
Hyatt Centric Montevideo,"Buenos Aires, Argentina",August 2019,5,Escapada de finde con estilo y confort en Montevideo.,"El Hyatt Centric nos resultó super confortable respecto a la habitación y los espacios comunes. Excelente el servicio y la vibra de todo el staff, sin importar el horario o el pedido que hiciéramos al front desk. Gimnasio y piscina excelentes. Probamos el desayuno y estuvo increíble. Nunca pensé en tirar este cliché acerca de un hotel: ""Super recomendable"""
Hyatt Centric Montevideo,"Santiago, Chile",August 2019,5,excelente,"excelente hotel, estuvimos alojando con mis padres y esposo desde el 24 de agosto y 27 de agosto. el hotel es excelente, muy bien ubicado, lugar tranquilo. nos alojamos en el 6 piso, habitaciones muy cómodas y tranquilas, sin vista a la ramba, tal vez eso permitía que fueran más tranquilas. la limpieza de las habitaciones podrian ser mejores, mas prolijas no obstante están limpias. el hotel entrega te y cafe de cortesía en la habitación, facilitan un hervidor, ademas hay agua en botella de cortesía. tienen un buen gimnasio, buenas máquinas y una piscina pequeña pero muy grata, recomendable. el desayuno es caro, si se toma todos los dias del hospedaje es 15 dólares por persona, nosotros no lo tomamos, no podria decir si el precio condice con la calidad, recomiendo averiguar que"
Hyatt Centric Montevideo,"Santiago, Chile",August 2019,5,Volvería sin duda,"Mi estadía ha sido excelente en todos los aspectos: buena ubicación, excelente servicio, gran restaurante, habitación muy cómoda, el wifi funciona con rapidez. Inclusive necesité a mi llegada un adaptador para los enchufes (en Uruguay comparten el formato europeo), el cual consiguieron y me lo obsequiaron inmediatamente. Lo recomiendo 💯"
Hyatt Centric Montevideo,"Santiago, Chile",August 2019,5,Restaruante,"Excelente el servicio, muy rica la comida. La atención es extraordinaria, todos muy amorosos y dispuestos a ayudarte en lo que necesites. Además, la ambientación es hermosa, todo muy lindo decorado y cálido"
Hyatt Centric Montevideo,"Santiago, Chile",August 2019,5,Moderno y tranquilo,"Nos hospedamos con mi pareja para celebrar la noche de la nostalgia y decidimos por este hotel debido a su modernidad, tranquilidad y ubicacion. La vista a la costa de Montevideo es inmejorable, recomiendo!"
Hyatt Centric Montevideo,"Santiago, Chile",August 2019,3,ruim,.Muy decaída la conservación del hotel y mal servicio de atención en el bar y también en el restaurante. No tiene valet parking ye cliente tiene que ir al garage siendo que antes tenía ése servicio disponible.
Hyatt Centric Montevideo,"Buenos Aires, Argentina",August 2019,3,"excelente ubicación, respuestas no acordes al nivel que debería tener el hotel","Tuvimos una estadía de tres noches, un sólo problema y la respuesta fue totalmente inadecuada El segundo día de nuestra estancia, hicieron la limpieza del cuarto recién a las 4pm, y a nuestro requerimiento. Inaceptable."
Hyatt Centric Montevideo,"Buenos Aires, Argentina",August 2019,5,Excelente lugar para disfrutar de una estadía placentera en Montevideo,Tanto las instalaciones como la ubicación y 1el personal del hotel me parecieron muy satisfactorias. Disfrutamos mucho de nuestra estadía y seguramente regresaremos allí en nuestra próxima visita a Montevideo.
